alpha,lambda,fourier_order,run,episode,rewards,features,y_pred,scores,AMI,time,silhouette,calinski_harabasz,davies_bouldin,dunn_index,silhouette_norm,calinski_harabasz_norm,davies_bouldin_norm,dunn_index_norm
0.001,0.1,2,0,2,0.3363281772856964,"single__0__fft_coefficient__attr_""real""__coeff_10 | single__0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2 | single__0__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20) | single__1__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20) | single__0__symmetry_looking__r_0.30000000000000004 | single__0__partial_autocorrelation__lag_1 | single__1__fft_coefficient__attr_""angle""__coeff_9 | single__0__partial_autocorrelation__lag_8 | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0 | single__0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20) | single__1__linear_trend__attr_""rvalue"" | single__0__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0 | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8 | single__0__fft_coefficient__attr_""angle""__coeff_14 | single__0__number_crossing_m__m_0 | single__0__range_count__max_1__min_-1 | single__0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"" | single__1__percentage_of_reoccurring_values_to_all_values | single__1__root_mean_square | single__1__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0 | single__1__count_below_mean | single__1__kurtosis | single__1__autocorrelation__lag_6 | single__1__symmetry_looking__r_0.2 | single__1__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20) | single__1__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20) | single__1__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2 | pair__euclidean__0__1","[11 11 11  5 11 11  6  6  6  6  5  5  5  5  5  5  5  5  5  6  6  5  5  5
  3  3  3  3  3 12  3  3  3  3  3  3  7  2  7  2  2  2  2  2  2  7  2  2
  2  2  2  2  2  2  2  2  2  2  7  2  9  2  0 13 13  9  9 13 13 13  0  2
  8  1  1  1  9  9  9  1  1  1  1  1  1  4  1  4 14  4  4  4  4  4  1  1
 12 12 12 12 12  1 12 12  1  1  1  1 10  0 10 10 10  0  0  0  0  0  3  3
  4 14  4 14 14 14 14 14  4 14 14  4 10 10 10 10 10 10  9  3 10  3  3  3
  4 14 14 14 14 14 14 14 14 14 14 14 10  9  0  7  0  0  0  0  0  0  0  7
  9  1  0  1  0  0  0  8  8  1  8  1 11 11 11 11 11  5  6  6  5  5  5  5
  5  5  9  5  5  6  6  6  6  1  5  5  3  3  3  3  3  3  3  3  3  3  3  3
  2  2  8  7  7  2  2  2  2  2  2  7  2  2  0  2  2  2  7  2  2  2  2  7
 10  9  9  9 10 13  2 13  0  0  0  2  1  1  1  1  1  1  1  1  1  1  1  1
  4  4  4  4  4  4  4  4  4  1  8  4  1 12  1  1  1  1  1  1  1  1  1  1
 10 10 10 10  3 10 10  0  3  3  3  3  4  4 14 14 14 14 14 14 14 14 14 14
  9 10 10 10 10 10 10 10  3  3  3  3 14 14 14  4 14 14 14 14 14 14 14 14
 10  0  0  0  0  0  0  0  0  0  7  0  1  8  0  0  0  0  0  0  0  0  0  8]",0.16760262637034026,0.6223275090407127,2.479107618331909,-0.26535303145935396,26.442525950872295,6.575528924183912,0.005966762278748662,0.372838332037893,-0.03997693765786549,-0.43652329414785224,-0.09897418304651877
0.001,0.1,2,0,2,-0.28163030894495716,"single__1__fft_coefficient__attr_""real""__coeff_13 | single__0__fft_coefficient__attr_""real""__coeff_10 | single__0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2 | single__0__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20) | single__1__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20) | single__0__symmetry_looking__r_0.30000000000000004 | single__0__partial_autocorrelation__lag_1 | single__1__fft_coefficient__attr_""angle""__coeff_9 | single__0__partial_autocorrelation__lag_8 | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0 | single__0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20) | single__1__linear_trend__attr_""rvalue"" | single__0__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0 | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8 | single__0__fft_coefficient__attr_""angle""__coeff_14 | single__0__number_crossing_m__m_0 | single__0__range_count__max_1__min_-1 | single__0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"" | single__1__percentage_of_reoccurring_values_to_all_values | single__1__root_mean_square | single__1__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0 | single__1__count_below_mean | single__1__kurtosis | single__1__autocorrelation__lag_6 | single__1__symmetry_looking__r_0.2 | single__1__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20) | single__1__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20) | single__1__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2 | pair__euclidean__0__1","[11 11 11  5 11 11  6  6  6  6  5  5  5  5  5  5  5  5  5  6  6  5  5  5
  3  3  3  3  3 12  3  3  3  3  3  3  7  2  7  2  2  2  2  2  2  7  2  2
  2  2  2  2  2  2  2  2  2  2  7  2  9  2  0 13 13  9  9 13 13 13  0  2
  8  1  1  1  9  9  9  1  1  1  1  1  1  4  1  4 14  4  4  4  4  4  1  1
 12 12 12 12 12  1 12 12  1  1  1  1 10  0 10 10 10  0  0  0  0  0  3  3
  4 14  4 14 14 14 14 14  4 14 14  4 10 10 10 10 10 10  9  3 10  3  3  3
  4 14 14 14 14 14 14 14 14 14 14 14 10  9  0  7  0  0  0  0  0  0  0  7
  9  1  0  1  0  0  0  8  8  1  8  1 11 11 11 11 11  5  6  6  5  5  5  5
  5  5  9  5  5  6  6  6  6  1  5  5  3  3  3  3  3  3  3  3  3  3  3  3
  2  2  8  7  7  2  2  2  2  2  2  7  2  2  0  2  2  2  7  2  2  2  2  7
 10  9  9  9 10 13  2 13  0  0  0  2  1  1  1  1  1  1  1  1  1  1  1  1
  4  4  4  4  4  4  4  4  4  1  8  4  1 12  1  1  1  1  1  1  1  1  1  1
 10 10 10 10  3 10 10  0  3  3  3  3  4  4 14 14 14 14 14 14 14 14 14 14
  9 10 10 10 10 10 10 10  3  3  3  3 14 14 14  4 14 14 14 14 14 14 14 14
 10  0  0  0  0  0  0  0  0  0  7  0  1  8  0  0  0  0  0  0  0  0  0  8]",-0.11402768257461691,0.6223275090407127,2.479107618331909,-0.32608911049385514,20.46976057681067,6.320645831951141,0.005966762278748662,-0.42102392451142506,-0.42790490051452496,-0.4912913404098958,-0.09847324568241346
0.001,0.1,2,0,2,0.020455437548076175,"single__1__fft_coefficient__attr_""real""__coeff_13 | single__0__fft_coefficient__attr_""real""__coeff_10 | single__0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2 | single__0__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20) | single__1__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20) | single__0__symmetry_looking__r_0.30000000000000004 | single__0__partial_autocorrelation__lag_1 | single__1__fft_coefficient__attr_""angle""__coeff_9 | single__0__partial_autocorrelation__lag_8 | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0 | single__0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20) | single__1__linear_trend__attr_""rvalue"" | single__0__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0 | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8 | single__0__fft_coefficient__attr_""angle""__coeff_14 | single__0__number_crossing_m__m_0 | single__0__range_count__max_1__min_-1 | single__0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"" | single__1__percentage_of_reoccurring_values_to_all_values | single__1__root_mean_square | single__1__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0 | single__1__count_below_mean | single__1__kurtosis | single__1__autocorrelation__lag_6 | single__1__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0 | single__1__symmetry_looking__r_0.2 | single__1__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20) | single__1__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20) | single__1__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2 | pair__euclidean__0__1","[11 11 11  5 11 11  6  6  6  6  5  5  5  5  5  5  5  5  5  6  6  5  5  5
  3  3  3  3  3 12  3  3  3  3  3  3  7  2  7  2  2  2  2  2  2  7  2  2
  2  2  2  2  2  2  2  2  2  2  7  2  9  2  0 13 13  9  9 13 13 13  0  2
  8  1  1  1  9  9  9  1  1  1  1  1  1  4  1  4 14  4  4  4  4  4  1  1
 12 12 12 12 12  1 12 12  1  1  1  1 10  0 10 10 10  0  0  0  0  0  3  3
  4 14  4 14 14 14 14 14  4 14 14  4 10 10 10 10 10 10  9  3 10  3  3  3
  4 14 14 14 14 14 14 14 14 14 14 14 10  9  0  7  0  0  0  0  0  0  0  7
  9  1  0  1  0  0  0  8  8  1  8  1 11 11 11 11 11  5  6  6  5  5  5  5
  5  5  9  5  5  6  6  6  6  1  5  5  3  3  3  3  3  3  3  3  3  3  3  3
  2  2  8  7  7  2  2  2  2  2  2  7  2  2  0  2  2  2  7  2  2  2  2  7
 10  9  9  9 10 13  2 13  0  0  0  2  1  1  1  1  1  1  1  1  1  1  1  1
  4  4  4  4  4  4  4  4  4  1  8  4  1 12  1  1  1  1  1  1  1  1  1  1
 10 10 10 10  3 10 10  0  3  3  3  3  4  4 14 14 14 14 14 14 14 14 14 14
  9 10 10 10 10 10 10 10  3  3  3  3 14 14 14  4 14 14 14 14 14 14 14 14
 10  0  0  0  0  0  0  0  0  0  7  0  1  8  0  0  0  0  0  0  0  0  0  8]",-0.09357224502654074,0.6223275090407127,2.479107618331909,-0.2886832041337521,19.56123098003986,7.8739760977132764,0.005966762278748662,0.07104646300735885,-0.48467566424031283,-0.13732005942672618,-0.0979798382999352
0.001,0.1,2,0,2,-0.19905844423555288,"single__1__fft_coefficient__attr_""real""__coeff_13 | single__0__fft_coefficient__attr_""real""__coeff_10 | single__0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2 | single__0__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20) | single__1__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20) | single__0__symmetry_looking__r_0.30000000000000004 | single__0__partial_autocorrelation__lag_1 | single__1__fft_coefficient__attr_""angle""__coeff_9 | single__0__partial_autocorrelation__lag_8 | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0 | single__0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20) | single__1__linear_trend__attr_""rvalue"" | single__0__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0 | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8 | single__0__fft_coefficient__attr_""angle""__coeff_14 | single__0__number_crossing_m__m_0 | single__0__range_count__max_1__min_-1 | single__0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"" | single__1__percentage_of_reoccurring_values_to_all_values | single__1__root_mean_square | single__1__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0 | single__1__count_below_mean | single__1__kurtosis | single__1__autocorrelation__lag_6 | single__1__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0 | single__1__symmetry_looking__r_0.2 | single__1__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20) | single__1__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20) | single__1__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2 | single__1__fft_coefficient__attr_""abs""__coeff_22 | pair__euclidean__0__1","[11 11 11  5 11 11  6  6  6  6  5  5  5  5  5  5  5  5  5  6  6  5  5  5
  3  3  3  3  3 12  3  3  3  3  3  3  7  2  7  2  2  2  2  2  2  7  2  2
  2  2  2  2  2  2  2  2  2  2  7  2  9  2  0 13 13  9  9 13 13 13  0  2
  8  1  1  1  9  9  9  1  1  1  1  1  1  4  1  4 14  4  4  4  4  4  1  1
 12 12 12 12 12  1 12 12  1  1  1  1 10  0 10 10 10  0  0  0  0  0  3  3
  4 14  4 14 14 14 14 14  4 14 14  4 10 10 10 10 10 10  9  3 10  3  3  3
  4 14 14 14 14 14 14 14 14 14 14 14 10  9  0  7  0  0  0  0  0  0  0  7
  9  1  0  1  0  0  0  8  8  1  8  1 11 11 11 11 11  5  6  6  5  5  5  5
  5  5  9  5  5  6  6  6  6  1  5  5  3  3  3  3  3  3  3  3  3  3  3  3
  2  2  8  7  7  2  2  2  2  2  2  7  2  2  0  2  2  2  7  2  2  2  2  7
 10  9  9  9 10 13  2 13  0  0  0  2  1  1  1  1  1  1  1  1  1  1  1  1
  4  4  4  4  4  4  4  4  4  1  8  4  1 12  1  1  1  1  1  1  1  1  1  1
 10 10 10 10  3 10 10  0  3  3  3  3  4  4 14 14 14 14 14 14 14 14 14 14
  9 10 10 10 10 10 10 10  3  3  3  3 14 14 14  4 14 14 14 14 14 14 14 14
 10  0  0  0  0  0  0  0  0  0  7  0  1  8  0  0  0  0  0  0  0  0  0  8]",-0.2926306892620936,0.6223275090407127,2.479107618331909,-0.37072948797847705,18.67328482126441,6.381935516974485,0.005966762278748662,-1.0085021326712673,-0.5398954861403599,-0.475368635884882,-0.09749377412162924
0.001,0.1,2,0,2,0.15272461971993595,"single__1__fft_coefficient__attr_""real""__coeff_13 | single__0__fft_coefficient__attr_""real""__coeff_10 | single__0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2 | single__0__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20) | single__0__skewness | single__0__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20) | single__1__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20) | single__0__symmetry_looking__r_0.30000000000000004 | single__0__partial_autocorrelation__lag_1 | single__1__fft_coefficient__attr_""angle""__coeff_9 | single__0__partial_autocorrelation__lag_8 | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0 | single__0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20) | single__1__linear_trend__attr_""rvalue"" | single__0__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0 | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8 | single__0__fft_coefficient__attr_""angle""__coeff_14 | single__0__number_crossing_m__m_0 | single__0__range_count__max_1__min_-1 | single__0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"" | single__1__percentage_of_reoccurring_values_to_all_values | single__1__root_mean_square | single__1__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0 | single__1__count_below_mean | single__1__kurtosis | single__1__autocorrelation__lag_6 | single__1__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0 | single__1__symmetry_looking__r_0.2 | single__1__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20) | single__1__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20) | single__1__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2 | single__1__fft_coefficient__attr_""abs""__coeff_22 | pair__euclidean__0__1","[11 11 11  5 11 11  6  6  6  6  5  5  5  5  5  5  5  5  5  6  6  5  5  5
  3  3  3  3  3 12  3  3  3  3  3  3  7  2  7  2  2  2  2  2  2  7  2  2
  2  2  2  2  2  2  2  2  2  2  7  2  9  2  0 13 13  9  9 13 13 13  0  2
  8  1  1  1  9  9  9  1  1  1  1  1  1  4  1  4 14  4  4  4  4  4  1  1
 12 12 12 12 12  1 12 12  1  1  1  1 10  0 10 10 10  0  0  0  0  0  3  3
  4 14  4 14 14 14 14 14  4 14 14  4 10 10 10 10 10 10  9  3 10  3  3  3
  4 14 14 14 14 14 14 14 14 14 14 14 10  9  0  7  0  0  0  0  0  0  0  7
  9  1  0  1  0  0  0  8  8  1  8  1 11 11 11 11 11  5  6  6  5  5  5  5
  5  5  9  5  5  6  6  6  6  1  5  5  3  3  3  3  3  3  3  3  3  3  3  3
  2  2  8  7  7  2  2  2  2  2  2  7  2  2  0  2  2  2  7  2  2  2  2  7
 10  9  9  9 10 13  2 13  0  0  0  2  1  1  1  1  1  1  1  1  1  1  1  1
  4  4  4  4  4  4  4  4  4  1  8  4  1 12  1  1  1  1  1  1  1  1  1  1
 10 10 10 10  3 10 10  0  3  3  3  3  4  4 14 14 14 14 14 14 14 14 14 14
  9 10 10 10 10 10 10 10  3  3  3  3 14 14 14  4 14 14 14 14 14 14 14 14
 10  0  0  0  0  0  0  0  0  0  7  0  1  8  0  0  0  0  0  0  0  0  0  8]",-0.13990606954215767,0.6223275090407127,2.479107618331909,-0.27468666086465393,19.323149237995523,9.479624002969551,0.005966762278748662,0.26458148256191394,-0.4937990759513008,0.2333918119868073,-0.09701487279243658
alpha,lambda,fourier_order,run,episode,rewards,features,y_pred,scores,AMI,time,silhouette,calinski_harabasz,davies_bouldin,dunn_index,silhouette_norm,calinski_harabasz_norm,davies_bouldin_norm,dunn_index_norm
0.001,0.1,2,0,3,-2.461113957965596,single__1__partial_autocorrelation__lag_7,"[ 5  5  5  5  5  5 13 13 13 13 10 10 10 10 10 10 10 10 10 14 14 10 10 10
  9  9  9  9  9  7  9  9  9  0  9  9 11  1 11  1  1  1  1  1  1 11  1  1
  1  1  1  1  1  1  1  1  1  1 11  1  2  1  2  2  2  2  2  2  2  2  2  2
  3  3 12 12  0  0  0 12 12 12 12 12  6  6  3  6  6  6  6  6  6  6  6  6
  7  7  7  7  7  7  7  7  7  7  7  7  0  4  0  0  0  4  4  4  4  4  0  0
  8  8  8  8  8  8  8  8  8  8  8  8  0  0  0  0  0  0  0  0  0  0  0  0
  8  8  8  8  8  8  8  8  8  8  8  8  0  0  1 11  4  4  4  4  4  4  1  1
  0  0  4  0  4  4  4  3  3  6  3  6  5  5  5  5  5  5 13 13 10 10  5  5
 10 10 10 10 10 14 14 14 14 10 10 10  9  9  9  9  9  9  9  9  9  9  9  9
  1  1  3 11 11  1  1  1  1  1  1 11  1  1  4  1  1  1 11  1  1  1  1 11
  2  2  2  2  2  2  1  2  2  2  2  2 12 12 12  3 12 12 12 12 12  0 12 12
  6  6  6  6  6  6  6  6  6  6  3  6  7  7  7  7  7  7  7  7  7  7  7  7
  0  0  0  0  0  0  0  4  0  0  0  0  8  8  8  8  8  8  8  8  8  8  8  8
  0  0  0  0  0  0  0  0  0  0  0  0  8  8  8  8  8  8  8  8  8  8  8  8
  0  4  1  4  4  4  4  4  1  4  1  4  0  3  4  4  4  4  4  4  4  4  4  3]",-2.461113957965596,0.7495049165549819,3.4827425479888916,-0.7333907289161112,2.0242135486031643,12.506524730085783,0.004243361287072398,-5.7973240603326115,-1.6319379308073274,0.925162594380855,-1.4900312463415901
0.001,0.1,2,0,3,0.2708097387306294,single__1__partial_autocorrelation__lag_7 | single__1__ar_coefficient__coeff_4__k_10,"[ 5  5  5  5  5  5 13 13 13 13 10 10 10 10 10 10 10 10 10 14 14 10 10 10
  9  9  9  9  9  7  9  9  9  0  9  9 11  1 11  1  1  1  1  1  1 11  1  1
  1  1  1  1  1  1  1  1  1  1 11  1  2  1  2  2  2  2  2  2  2  2  2  2
  3  3 12 12  0  0  0 12 12 12 12 12  6  6  3  6  6  6  6  6  6  6  6  6
  7  7  7  7  7  7  7  7  7  7  7  7  0  4  0  0  0  4  4  4  4  4  0  0
  8  8  8  8  8  8  8  8  8  8  8  8  0  0  0  0  0  0  0  0  0  0  0  0
  8  8  8  8  8  8  8  8  8  8  8  8  0  0  1 11  4  4  4  4  4  4  1  1
  0  0  4  0  4  4  4  3  3  6  3  6  5  5  5  5  5  5 13 13 10 10  5  5
 10 10 10 10 10 14 14 14 14 10 10 10  9  9  9  9  9  9  9  9  9  9  9  9
  1  1  3 11 11  1  1  1  1  1  1 11  1  1  4  1  1  1 11  1  1  1  1 11
  2  2  2  2  2  2  1  2  2  2  2  2 12 12 12  3 12 12 12 12 12  0 12 12
  6  6  6  6  6  6  6  6  6  6  3  6  7  7  7  7  7  7  7  7  7  7  7  7
  0  0  0  0  0  0  0  4  0  0  0  0  8  8  8  8  8  8  8  8  8  8  8  8
  0  0  0  0  0  0  0  0  0  0  0  0  8  8  8  8  8  8  8  8  8  8  8  8
  0  4  1  4  4  4  4  4  1  4  1  4  0  3  4  4  4  4  4  4  4  4  4  3]",-2.1903042192349664,0.7495049165549819,3.4827425479888916,-0.58017546898511,1.0061681896323156,17.101301700515744,0.0037431605675162733,-3.251330024185406,-1.670570329867935,1.9696742451208253,-1.8696422777656991
0.001,0.1,2,0,3,0.012537111790785538,single__0__kurtosis | single__1__partial_autocorrelation__lag_7 | single__1__ar_coefficient__coeff_4__k_10,"[ 5  5  5  5  5  5 13 13 13 13 10 10 10 10 10 10 10 10 10 14 14 10 10 10
  9  9  9  9  9  7  9  9  9  0  9  9 11  1 11  1  1  1  1  1  1 11  1  1
  1  1  1  1  1  1  1  1  1  1 11  1  2  1  2  2  2  2  2  2  2  2  2  2
  3  3 12 12  0  0  0 12 12 12 12 12  6  6  3  6  6  6  6  6  6  6  6  6
  7  7  7  7  7  7  7  7  7  7  7  7  0  4  0  0  0  4  4  4  4  4  0  0
  8  8  8  8  8  8  8  8  8  8  8  8  0  0  0  0  0  0  0  0  0  0  0  0
  8  8  8  8  8  8  8  8  8  8  8  8  0  0  1 11  4  4  4  4  4  4  1  1
  0  0  4  0  4  4  4  3  3  6  3  6  5  5  5  5  5  5 13 13 10 10  5  5
 10 10 10 10 10 14 14 14 14 10 10 10  9  9  9  9  9  9  9  9  9  9  9  9
  1  1  3 11 11  1  1  1  1  1  1 11  1  1  4  1  1  1 11  1  1  1  1 11
  2  2  2  2  2  2  1  2  2  2  2  2 12 12 12  3 12 12 12 12 12  0 12 12
  6  6  6  6  6  6  6  6  6  6  3  6  7  7  7  7  7  7  7  7  7  7  7  7
  0  0  0  0  0  0  0  4  0  0  0  0  8  8  8  8  8  8  8  8  8  8  8  8
  0  0  0  0  0  0  0  0  0  0  0  0  8  8  8  8  8  8  8  8  8  8  8  8
  0  4  1  4  4  4  4  4  1  4  1  4  0  3  4  4  4  4  4  4  4  4  4  3]",-2.177767107444181,0.7495049165549819,3.4827425479888916,-0.5536127686744491,1.137487672491374,19.184324298636472,0.0036683499809397843,-2.7916806926147406,-1.6326820193212521,2.3963863368209273,-1.890319381019803
0.001,0.1,2,0,3,0.6833286271389103,"single__0__kurtosis | single__0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"" | single__1__partial_autocorrelation__lag_7 | single__1__ar_coefficient__coeff_4__k_10","[ 5  5  5  5  5  5 13 13 13 13 10 10 10 10 10 10 10 10 10 14 14 10 10 10
  9  9  9  9  9  7  9  9  9  0  9  9 11  1 11  1  1  1  1  1  1 11  1  1
  1  1  1  1  1  1  1  1  1  1 11  1  2  1  2  2  2  2  2  2  2  2  2  2
  3  3 12 12  0  0  0 12 12 12 12 12  6  6  3  6  6  6  6  6  6  6  6  6
  7  7  7  7  7  7  7  7  7  7  7  7  0  4  0  0  0  4  4  4  4  4  0  0
  8  8  8  8  8  8  8  8  8  8  8  8  0  0  0  0  0  0  0  0  0  0  0  0
  8  8  8  8  8  8  8  8  8  8  8  8  0  0  1 11  4  4  4  4  4  4  1  1
  0  0  4  0  4  4  4  3  3  6  3  6  5  5  5  5  5  5 13 13 10 10  5  5
 10 10 10 10 10 14 14 14 14 10 10 10  9  9  9  9  9  9  9  9  9  9  9  9
  1  1  3 11 11  1  1  1  1  1  1 11  1  1  4  1  1  1 11  1  1  1  1 11
  2  2  2  2  2  2  1  2  2  2  2  2 12 12 12  3 12 12 12 12 12  0 12 12
  6  6  6  6  6  6  6  6  6  6  3  6  7  7  7  7  7  7  7  7  7  7  7  7
  0  0  0  0  0  0  0  4  0  0  0  0  8  8  8  8  8  8  8  8  8  8  8  8
  0  0  0  0  0  0  0  0  0  0  0  0  8  8  8  8  8  8  8  8  8  8  8  8
  0  4  1  4  4  4  4  4  1  4  1  4  0  3  4  4  4  4  4  4  4  4  4  3]",-1.4944384803052706,0.7495049165549819,3.4827425479888916,-0.36432727238211643,2.044730739188803,17.406654031849264,0.0036683499809397843,-0.6499827091926662,-1.5467145978495322,1.9302417883824508,-1.8508148257964339
0.001,0.1,2,0,3,-0.18443190561001788,"single__0__kurtosis | single__1__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20) | single__0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"" | single__1__partial_autocorrelation__lag_7 | single__1__ar_coefficient__coeff_4__k_10","[ 5  5  5  5  5  5 13 13 13 13 10 10 10 10 10 10 10 10 10 14 14 10 10 10
  9  9  9  9  9  7  9  9  9  0  9  9 11  1 11  1  1  1  1  1  1 11  1  1
  1  1  1  1  1  1  1  1  1  1 11  1  2  1  2  2  2  2  2  2  2  2  2  2
  3  3 12 12  0  0  0 12 12 12 12 12  6  6  3  6  6  6  6  6  6  6  6  6
  7  7  7  7  7  7  7  7  7  7  7  7  0  4  0  0  0  4  4  4  4  4  0  0
  8  8  8  8  8  8  8  8  8  8  8  8  0  0  0  0  0  0  0  0  0  0  0  0
  8  8  8  8  8  8  8  8  8  8  8  8  0  0  1 11  4  4  4  4  4  4  1  1
  0  0  4  0  4  4  4  3  3  6  3  6  5  5  5  5  5  5 13 13 10 10  5  5
 10 10 10 10 10 14 14 14 14 10 10 10  9  9  9  9  9  9  9  9  9  9  9  9
  1  1  3 11 11  1  1  1  1  1  1 11  1  1  4  1  1  1 11  1  1  1  1 11
  2  2  2  2  2  2  1  2  2  2  2  2 12 12 12  3 12 12 12 12 12  0 12 12
  6  6  6  6  6  6  6  6  6  6  3  6  7  7  7  7  7  7  7  7  7  7  7  7
  0  0  0  0  0  0  0  4  0  0  0  0  8  8  8  8  8  8  8  8  8  8  8  8
  0  0  0  0  0  0  0  0  0  0  0  0  8  8  8  8  8  8  8  8  8  8  8  8
  0  4  1  4  4  4  4  4  1  4  1  4  0  3  4  4  4  4  4  4  4  4  4  3]",-1.6788703859152885,0.7495049165549819,3.4827425479888916,-0.3965937903682032,6.280154043979769,22.79192484239241,0.004194829026149551,-0.9931354073808553,-1.251613380388576,3.0661083330561874,-1.4046244228355356
